,Name,Description,Also known as,Scientific name,Substitutions
681,vanilla extract,"Vanilla extract is made from vanilla beans that have been steeped in alcohol.  It's widely used throughout the world to flavor desserts, like baked goods, ice cream, beverages, and custards, but some chefs use it as a secret ingredient in savory dishes as well.  Pure extracts made with vanilla from the Bourbon Islands, which include Madagascar, is especially well-regarded.   Mexican vanilla extract is also excellent, and even more potent, but it's sometimes adulterated with a dangerous food additive that's banned by the FDA.  Look for vanilla extract among the baking supplies in your supermarket.","natural vanilla extract, pure vanilla extract",Vanilla planifolia,"['vanilla bean', 'vanilla powder', 'vanilla bean', 'vanilla extract, imitation', 'vanilla sugar', 'vanilla-flavored liqueurs', 'almond liqueur', 'rum', 'almond extract', 'peppermint extract']"
682,"vanilla extract, imitation","This inexpensive substitute for pure vanilla extract is made with synthetic vanillin and other flavorings.  Many brands are quite good, since chemists know how to produce an exact copy of natural vanillin, the dominant flavor in vanilla.  The problem is that vanillin isn't the only flavor component in vanilla, so even the best imitation vanilla extracts aren't quite as full-flavored and complex as the real deal.  Food gurus are always saying that cooks should never, ever use imitation vanilla extract, but at least one taste test has shown that many people prefer a high quality imitation vanilla extract to pure extract.  Avoid imitation vanilla from Mexico--it may contain a toxic food additive.","artificial vanilla extract, artificial vanilla flavor, artificial vanilla flavoring, imitation vanilla flavor, imitation vanilla flavoring, vanilla essence, vanilla flavoring",,"['vanilla extract', 'vanilla powder']"
683,vanilla powder,"This alcohol-free powder is made from vanilla beans that have been dried and pulverized. Unlike vanilla extract, it doesn't evaporate when heated, so it's well suited to making custards and other cooked desserts. It's also good for making dry mixes and for sprinkling onto drinks and dishes. Some brands have sweeteners added. Look for it in larger supermarkets and specialty shops.",,Vanilla planifolia,"['vanilla extract', 'vanilla extract, imitation']"
684,"vanilla pudding mix, instant",,,,['custard powder']
685,vanilla sugar,,,,['sugar']
686,varak,Indians use these ultra-thin sheets of gold leaf to decorate dishes. Look for it in Indian groceries and cake decorating stores.,"gold leaf, vark",,[]
687,verjus,"A medieval ingredient that's making a comeback, verjus is a sour juice made from unripened red or white grapes. Vinegars in salad dressings sometimes create off-tastes in the wines that accompany a meal. Verjus doesn't, so it's a good substitute for vinegar if you're planning to serve an expensive wine with dinner. Some people also mix it with sparkling water and ice to make a sophisticated non-alcoholic drink.After the bottle is opened, store verjus in the refrigerator, where it will keep for about a month. If you can't use it that fast, pour it into ice cube trays, freeze, then store the cubes in a plastic bag in the freezer. Though becoming more popular, verjus is still hard to find. Look for it in gourmet specialty shops.",verjuice,,"['lemon juice', 'white wine vinegar']"
688,vermouth,"This is a fortified wine that's heavily flavored with sugar, herbs, roots, flowers, and spices.   It's sometimes served as an apéritif, but it's better known as a key ingredient in many cocktails, including martinis and Manhattans.  It's also used to perk up sauces, especially those that accompany seafood.   There are two main types:  dry vermouth and sweet vermouth.   Noilly Prat and Martini & Rossi are well-respected brands.",,,"['omit', 'Punt è Mes', 'sherry', 'white wine', 'Madeira', 'grape juice', 'sake']"
689,Viognier,"This assertive white wine from California exudes a complex perfume of flowers and fruit.  It's expensive and hard to find, but it's delicious with seafood and poultry.",,,['Johannisberg Riesling']
690,violet syrup,To make your own: See the recipe for Violet Syrup on RecipeSource.,,Violaceae,[]
691,Vouvray,This is a slightly sweet French white wine made with Chenin blanc grapes.,,,['Chenin blanc']
692,wasabi,Look for this in the Asian foods section of your supermarket. ,Japanese horseradish,Eutrema japonicum,"['wasabi powder', 'horseradish (prepared)']"
693,wasabi cream sauce,,,Eutrema japonicum,"['horseradish (prepared)', 'Dijon mustard']"
694,wasabi powder,,,Eutrema japonicum,"['horseradish', 'mustard powder']"
695,watermelon seeds,These are much larger than the black watermelon seeds that we're familiar with.  They're usually cracked open and eaten like sunflower seeds.  Look for them in Middle Eastern markets.,,Citrullus lanatus,"['pumpkin seeds', 'sunflower seeds']"
696,white chocolate,"Like milk chocolate, this is made of cocoa butter, sugar, milk, and vanilla.  The only difference is that white chocolate doesn't have any cocoa solids.  Since the FDA won't let American producers label a product  ""chocolate"" unless it has those cocoa solids, domestic white chocolate is known by a hodge-podge of different names.  White chocolate scorches easily, so cook it gently.   Bars and wafers usually taste better than chips.  Avoid white chocolate that's made with vegetable oil instead of cocoa butter--it's cheaper but not nearly as good.","cholocate, white, white baking bar",,['milk chocolate']
697,white chocolate chips,"These are used to make white chocolate chip cookies.  They contain less cocoa butter than ordinary white chocolate, so it's harder to melt them.","cholocate chips, white, white chips",,"['white chocolate', 'chocolate chips', 'carob chips']"
698,white Grenache,,Grenache rosé,,[]
699,white Merlot,This blush wine goes well with poultry and seafood.,,,[]
700,white pepper,,white peppercorns,,['black pepper']
701,white poppy seeds,Indian cooks use these as a thickener in their curries and as a filling in baked goods.,,,['poppy seeds']
702,white rice vinegar,"This Asian vinegar is milder and sweeter than Western vinegars. It's used in Japan to make sushi rice and salads, and in China to flavor stir-fries and soups. Western cooks often use it to flavor delicate chicken or fish dishes, or to dress salads or vegetables. Japanese brands tend to be milder than Chinese, but they can be used interchangeably.",su,,"['champagne vinegar', 'seasoned rice vinegar', 'white wine vinegar']"
703,white vinegar,"This cheap vinegar gets all the mundane jobs, like making pickles, cleaning out coffee pots, and washing windows. Distilled from ethyl alcohol, it's a bit too harsh for most recipes, but it does a great job with pickles. Be careful if you're substituting another vinegar in a pickle recipe--to adequately preserve, vinegar should have an acidity level of at least 5%.","distilled vinegar, distilled white vinegar, white distilled vinegar",,"['malt vinegar', 'cider vinegar']"
704,white wine,"White wines are more delicate than red wines and are always served chilled.   Dry (i.e., not sweet) white wines include Chardonnay, Chablis, and Sauvignon Blanc.  These are normally served with fish, poultry, veal, blue cheeses, and anything with a cream sauce.  Sweeter white wines are often described as ""fruity"" and include Gewürztraminer, Johannisberg Riesling, and Chenin Blanc.  These are good with spicy foods, fruit, and desserts.",,,"['dry vermouth', 'blush Wine', 'sake', 'sparkling wine', 'sherry', 'mirin', 'grape juice', 'apple juice', 'apple cider', 'lemon juice', 'clam juice', 'water']"
705,white wine vinegar,"This is a moderately tangy vinegar that French cooks use to make Hollandaise and Béarnaise sauces, vinaigrettes, soups, and stews. It's also an excellent base for homemade fruit or herb vinegars.",,,"['red wine vinegar', 'champagne vinegar', 'rice vinegar', 'cider vinegar']"
706,white Zinfandel,"This is the most popular blush wine, and it goes well with pork, poultry, and spicy dishes.  It's not at all like ordinary Zinfandel, a dry red wine.",,,[]
707,whole-grain mustard,,,,"['Dijon mustard', 'creole mustard']"
708,wine essence,"This is wine that's been reduced to a syrup, which de-alcoholizes it and allows it to be stored for a longer period of time.  Professional chefs sometimes make this to use up half-empty bottles of wine that would otherwise go bad in a few days.  The syrup can be used in sauces or other dishes that call for wine.","wine extract, wine syrup",,['wine']
709,wine vinegar,"Wine vinegars are milder and less acidic than cider or white distilled vinegar, so they're a good choice for salad dressings, sauces, and marinades. There are several varieties, ranging from mild champagne vinegar to the tangy white and red wine vinegars to the dark and assertive balsamic and sherry vinegars. The milder vinegars go best with more delicate dishes, like salads, which stronger ones are best for deglazing pans, marinating meats, and adding tang to sauces. Rice vinegar, though it's sometimes called rice wine vinegar, is made from fermented rice, not rice wine.",,,"['cider vinegar', 'rice vinegar', 'malt vinegar']"
710,winter savory,"This perennial herb has a stronger flavor than its annual relative, summer savory.",,Satureja montana,"['summer savory', 'thyme', 'sage', 'thyme']"
711,wintergreen oil,,,,['peppermint oil']
712,Worcestershire sauce,Health foods sell a vegetarian version of this. To make your own: See the recipe for Worcestershire Sauce posted on RecipeSource.com.,,,"['fish sauce', 'soy sauce']"
713,X.O. sauce,"Asians pour this sauce over noodles and seafood.  It's made from dried anchovies, shrimp, and chiles.",X.O. chili sauce,,['sate sauce']
714,yellow Chinese chives,These are Chinese chives that have been shielded from the sun in order to stifle the production of chlorophyll.  Use them just like ordinary Chinese chives.,"yellow chives, yellow garlic chives",,['Chinese chives']
715,yellow curry paste,,nam prik kaeng kari,,['red curry paste']
716,yellow mustard seeds,"Whole mustard seeds are most commonly used to make pickles or relish.  Most cooks prefer their mustard either ground, called ground mustard = dry mustard = mustard powder, or ready-made as a condiment, called prepared mustard.",white mustard seeds,,"['mustard powder', 'brown mustard seeds', 'black mustard seeds']"
717,yerba buena,"The Spanish name ""yerba buena"" (""good herb"") is used to describe several varieties of mint, including Satureja douglasii, Satureja chamissonis, and Mentha spicata (spearmint).","hierba buena, wild spearmint",Mentha spicata,['spearmint']
718,zahter,See the recipe for Zaatar posted on RecipeCottage.com,"za'atar, zaatar, zatar",,"['turmeric', 'hyssop', 'garlic powder', 'marjoram']"
719,zucker hut,"Look for this in German markets.  During the Christmas and New Year's holidays, Germans pour rum over the cones and ignite them to make feuerzangebowle, or fire tong punch.","sugar hat, zuckerhut",,['sugar cubes']
